MatchID,MatchName,BatTeam,BowlTeam,InningsID,BallID,Overid,Overs,BowlerName,BatsManName,Fielder,Runs,ExtraRuns,ExtraType,DismissalType,StrokeName,BatSubjectName,EndName,STtype,DeliveryStyleName,OverorRoundType,ShotConnectionName,CreaseMovementName,Ballspeed,FP,PMtype,SubjectTagName,MisRun,MisRunFielder,SaveRun,SaveRunFielder,WTO,WTO Player,WTO Difficulty,WagonWheel,OverThrowRuns,RunoutPlayer,InTheair,Lofted,isDRS,0,Description
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,50,9,8.1,Mark Wood,Devon Conway,NULL,0,0,NULL,NULL,Square Cut,Beaten,Pavilion End,Above Stump,Seamed Out,Over the Wicket,NULL,Charging,151,Short Third Man,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Third Man,0,NULL,0,0,0,NULL,"Wood to Conway, no run,short of a length and climbing over off stump, steps out, gets leg side, chucks the hands at it, and misses"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,51,9,8.2,Mark Wood,Devon Conway,NULL,1,0,NULL,NULL,Pull shot,Attacking,Pavilion End,Above Stump,Seamed Out,Over the Wicket,Inside edge,Back Foot,139,Fine Leg,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Fine Leg,0,NULL,0,0,0,NULL,"Wood to Conway, 1 run,short of a length and at the body, hauled down to fine leg"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,52,9,8.3,Mark Wood,Daryl Joseph Mitchell,NULL,0,0,NULL,NULL,Pull shot,Beaten,Pavilion End,Above Stump,Bouncer,Over the Wicket,NULL,Back Foot,NULL,Short Third Man,Short,NULL,0,NULL,0,NULL,None,NULL,NULL,Third Man,0,NULL,0,0,0,NULL,"Wood to Mitchell, no run,bouncer at an off stump lines, looks for the hook and is beaten by pace. Buttler appeals for a catch behind and Morgan's interested for about five seconds before deciding not to review that"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,53,9,8.4,Mark Wood,Daryl Joseph Mitchell,Chris Jordan,1,0,NULL,NULL,Off Drive,Attacking,Pavilion End,Above Stump,Seamed In,Over the Wicket,Good contact,Front Foot,142,Mid Off,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Covers,0,NULL,0,0,0,NULL,"Wood to Mitchell, 1 run,short of a length and tight at off stump, makes room and slashes. Mistimes it out towards mid-off"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,54,9,8.5,Mark Wood,Devon Conway,Eoin Morgan,1,0,NULL,NULL,Backfoot defensive,Defensive,Pavilion End,Above Stump,Seamed Out,Over the Wicket,Good contact,Back Foot,150,Silly Point,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Point,0,NULL,0,0,0,NULL,"Wood to Conway, 1 run,short of a length and skidding across middle stump at 150kph, squares him up and he can only drop this into the off side with soft hands"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,55,9,8.6,Mark Wood,Daryl Joseph Mitchell,Jonny Bairstow,2,0,NULL,NULL,Pull shot,Attacking,North End,Above Stump,Seamed In,Over the Wicket,Inside edge,Back Foot,148,Long On,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Long On,1,NULL,0,0,0,NULL,"Wood to Mitchell, 2 runs,short and wide outside off, shuffles into line and flat-bats this to long-on....whose throw has deflected off the stumps to give them an extra run"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,56,10,9.1,Liam Livingstone,Devon Conway,NULL,0,0,NULL,NULL,Sweep Shot,Beaten,North End,Below Stump,Off Break,Round the Wicket,NULL,Front Foot,86,Leg Slip,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Fine Leg,0,NULL,0,0,0,NULL,"Livingstone to Conway, no run,good length, dipping outside off, gripping and then turning past the sweep"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,57,10,9.2,Liam Livingstone,Devon Conway,Dawid Malan,1,0,NULL,NULL,Cover Drive,Attacking,North End,Below Stump,Off Break,Round the Wicket,Good contact,Front Foot,92,Deep Cover,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Covers,0,NULL,0,0,0,NULL,"Livingstone to Conway, 1 run,length and turning away outside off, reaches out and drives to sweeper cover with the turn"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,58,10,9.3,Liam Livingstone,Daryl Joseph Mitchell,Jonny Bairstow,1,0,NULL,NULL,On drive,Attacking,North End,Below Stump,Leg Break,Over the Wicket,Good contact,Back Foot,89,Long On,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Long On,0,NULL,0,0,0,NULL,"Livingstone to Mitchell, 1 run,switches to wristspin against the right-hander. Short of a length and skidding on straight in the corridor, hurried punch down towards long-on"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,59,10,9.4,Liam Livingstone,Devon Conway,Dawid Malan,2,0,NULL,NULL,Inside out,Attacking,North End,Below Stump,Off Break,Round the Wicket,Good contact,Charging,NULL,Deep Cover,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Covers,0,NULL,1,0,0,NULL,"Livingstone to Conway, 2 runs,length and just outside off. Steps out and looks to go over extra cover with the the turn, can't make the pitch of it and ends up slicing in front of sweeper"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,60,10,9.5,Liam Livingstone,Devon Conway,NULL,4,0,NULL,NULL,Off Drive,Attacking,North End,Below Stump,Off Break,Round the Wicket,Good contact,Charging,NULL,NULL,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Long Off,0,NULL,0,1,0,NULL,"Livingstone to Conway, FOUR,well done. Good length and at the stumps, steps out and creams this half-volley, lofted over the bowler and well to long-off's left"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,61,10,9.6,Liam Livingstone,Devon Conway,NULL,0,0,NULL,NULL,Reverse Sweep,Attacking,North End,Below Stump,Off Break,Round the Wicket,Good contact,Front Foot,93,Point,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Point,0,NULL,0,0,0,NULL,"Livingstone to Conway, no run,good length and at off stump, reverse sweep straight to backward point"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,62,11,10.1,Mark Wood,Daryl Joseph Mitchell,NULL,4,0,NULL,NULL,Pull shot,Attacking,Pavilion End,Above Stump,Seamed In,Over the Wicket,Good contact,Front Foot,146,NULL,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Long Off,0,NULL,0,0,0,NULL,"Wood to Mitchell, FOUR,lumped back through the line! Mitchell loiters on the back foot and pans the length ball hard back through Wood's shins! Power"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,63,11,10.2,Mark Wood,Daryl Joseph Mitchell,NULL,1,0,NULL,NULL,Slog,Attacking,Pavilion End,Below Stump,Reverse Swing In,Over the Wicket,Hit pad,Front Foot,148,Silly Mid On,Full/half volley,UnComfortable,0,NULL,0,NULL,None,NULL,NULL,Mid Wicket,0,NULL,0,0,0,NULL,"Wood to Mitchell, 1 run,attempted pull from a full length, rising into the hip but can't connect"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,64,11,10.3,Mark Wood,Devon Conway,Mark Wood,2,1,Overstep,NULL,Pull shot,Attacking,Pavilion End,Above Stump,Seamed Out,Over the Wicket,Hit pad,Back Foot,149,Short Leg,Back of length,UnComfortable,0,NULL,0,NULL,None,NULL,NULL,Square Leg,0,NULL,0,0,0,NULL,"Wood to Conway, (no ball) 1 leg bye,banged into the surface once more, Conway hops to work to leg, but can't connect... but it's a no-ball! England's first of the tournament..."
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,65,11,10.3,Mark Wood,Daryl Joseph Mitchell,NULL,1,0,NULL,NULL,Pull shot,Attacking,Pavilion End,Below Stump,Seamed In,Over the Wicket,Inside edge,Front Foot,151,Slip,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Third Man,0,NULL,0,0,0,NULL,"Wood to Mitchell, 1 run,Wood does the basics right, hitting the pitch on the angle, and Mitchell's attempted pull finds only the splice"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,66,11,10.4,Mark Wood,Devon Conway,NULL,6,0,NULL,NULL,Square Cut,Attacking,Pavilion End,Above Stump,Bouncer,Over the Wicket,Good contact,Charging,142,NULL,Short,NULL,0,NULL,0,NULL,None,NULL,NULL,Point,0,NULL,0,1,0,NULL,"Wood to Conway, SIX,gives himself room, and clobbered violently over third man for six! That's pure flamboyance, climbing into the back-of-a-length ball at 140kph"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,67,11,10.5,Mark Wood,Devon Conway,NULL,1,0,NULL,NULL,Backfoot defensive,Defensive,Pavilion End,Above Stump,Seamed Out,Over the Wicket,Good contact,Back Foot,138,Silly Mid Off,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Covers,0,NULL,0,0,0,NULL,"Wood to Conway, 1 run,closes up the angle with good wheels, tucked to the leg side, but this is a big over for New Zealand as Wood's figures take a hit"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,68,11,10.6,Mark Wood,Daryl Joseph Mitchell,NULL,0,0,NULL,NULL,UpperCut,Beaten,North End,Above Stump,Bouncer,Over the Wicket,NULL,Back Foot,142,Short Third Man,Short,NULL,0,NULL,0,NULL,None,NULL,NULL,Third Man,0,NULL,0,0,0,NULL,"Wood to Mitchell, no run,gets out of the over well, as Mitchell leans back for a ramp, but the short ball keeps following him, and passes through to the keeper"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,69,12,11.1,Liam Livingstone,Devon Conway,NULL,0,0,NULL,NULL,Sweep Shot,Beaten,North End,Below Stump,Leg Break,Over the Wicket,NULL,Front Foot,NULL,Leg Slip,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Fine Leg,0,NULL,0,0,0,NULL,"Livingstone to Conway, no run,fired onto a full length, outside off with the legbreak this time to the left-hander, his attempted sweep misses out"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,70,12,11.2,Liam Livingstone,Devon Conway,Adil Rashid,0,0,NULL,NULL,Square drive,Attacking,North End,Below Stump,Leg Break,Over the Wicket,Good contact,Front Foot,NULL,Short Third Man,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Third Man,0,NULL,0,0,0,NULL,"Livingstone to Conway, no run,poked to the off-side, good areas on the offbreak this time"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,71,12,11.3,Liam Livingstone,Devon Conway,NULL,2,0,NULL,NULL,On drive,Attacking,North End,Below Stump,Leg Break,Over the Wicket,Good contact,Front Foot,95,Long On,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Long On,0,NULL,1,0,0,NULL,"Livingstone to Conway, 2 runs,a bottom-handed thump, up and over the leg side. One bounce to the midwicket sweeper. Tidy so far..."
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,72,12,11.4,Liam Livingstone,Devon Conway,Liam Livingstone,0,0,NULL,NULL,Straight Drive,Attacking,Pavilion End,Below Stump,Full Toss,Over the Wicket,Good contact,Charging,95,Short Mid On,Full toss,NULL,0,NULL,0,NULL,None,NULL,NULL,Long On,0,NULL,0,0,0,NULL,"Livingstone to Conway, no run,crashed hard, met on the full but Livingstone does well with an outstretched hand in his followthrough to intercept"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,73,12,11.5,Liam Livingstone,Devon Conway,NULL,4,0,NULL,NULL,Cover Drive,Attacking,Pavilion End,Below Stump,Leg Break,Over the Wicket,Good contact,Front Foot,92,NULL,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Covers,0,NULL,0,0,0,NULL,"Livingstone to Conway, FOUR,lots of air outside off, and Conway chases this one with alacrity! Kneeling into the stroke, unleashing the levers, and crashed through extra cover"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,74,12,11.6,Liam Livingstone,Devon Conway,NULL,1,0,NULL,NULL,Slog Sweep,Attacking,Pavilion End,Below Stump,Leg Break,Over the Wicket,Inside edge,Front Foot,NULL,Deep Mid Wicket,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Mid Wicket,0,NULL,0,0,0,NULL,"Livingstone to Conway, 1 run,tossed up, tempting the arc, but Conway's slog-sweep is slightly greedy as the ball bobbles out to the leg side. This is decent from Livingstone, he's keeping it tidy as England try to hide away their four overs of back-up spin"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,75,13,12.1,Adil Rashid,Devon Conway,Chris Woakes,1,0,NULL,NULL,Square Cut,Attacking,North End,Below Stump,Leg Break,Over the Wicket,Inside edge,Front Foot,82,Silly Point,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Point,0,NULL,0,0,0,NULL,"Rashid to Conway, 1 run,slow through the air, 82kph, dipping outside the left-hander's arc, and cuffed to the off side"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,76,13,12.2,Adil Rashid,Daryl Joseph Mitchell,NULL,1,0,legbyes,NULL,Pull shot,Attacking,North End,Below Stump,Leg Break,Over the Wicket,Hit pad,Back Foot,88,Silly Point,Full/half volley,UnComfortable,0,NULL,0,NULL,None,NULL,NULL,Point,0,NULL,0,0,0,NULL,"Rashid to Mitchell, 1 leg bye,slow once more, that's a bit of a half-tracker truth be told, but Mitchell's eyes lit up like a jackpot in Vegas, and he nearly played on off his back thigh!"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,77,13,12.3,Adil Rashid,Devon Conway,Moeen Ali,2,0,NULL,NULL,Paddle Sweep,Attacking,North End,Below Stump,Leg Break,Over the Wicket,Inside edge,Front Foot,89,Fine Leg,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Fine Leg,0,NULL,0,0,0,NULL,"Rashid to Conway, 2 runs,tickled down the leg side, not quite placed to beat fine leg"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,78,13,12.4,Adil Rashid,Devon Conway,NULL,1,0,NULL,NULL,Reverse Sweep,Attacking,North End,Below Stump,Leg Break,Over the Wicket,Inside edge,Front Foot,83,Short Third Man,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Third Man,0,NULL,0,0,0,NULL,"Rashid to Conway, 1 run,attempted reverse sweep, but backward point is on hand to limit the damage. The rate creeps up to 11s"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,79,13,12.5,Adil Rashid,Daryl Joseph Mitchell,Chris Jordan,6,0,NULL,NULL,Off Drive,Attacking,North End,Below Stump,Leg Break,Over the Wicket,Good contact,Front Foot,NULL,Long Off,Full/half volley,MisHit,0,NULL,0,NULL,Catch,Chris Jordan,50-50,Long Off,0,NULL,1,0,0,NULL,"Rashid to Mitchell, SIX,tossed up, sliced high to long-off ... and Jordan saves six brilliantly inside the rope! Stunning work, timing his leap, stretching back, plucking the catch and dropping it back in play... but no! It's clipped the boundary triangle on the way down, and that's six after all!"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,80,13,12.6,Adil Rashid,Daryl Joseph Mitchell,NULL,1,0,NULL,NULL,Flick,Defensive,North End,Below Stump,Googly,Over the Wicket,Inside edge,Back Foot,91,Deep Mid Wicket,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Mid Wicket,0,NULL,0,0,0,NULL,"Rashid to Mitchell, 1 run,tucked to the on-side for the single. New Zealand stay in touch with the rate"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,81,14,13.1,Liam Livingstone,Daryl Joseph Mitchell,Chris Jordan,1,0,NULL,NULL,On drive,Attacking,North End,Below Stump,Leg Break,Over the Wicket,Good contact,Front Foot,96,Long On,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Long On,0,NULL,0,0,0,NULL,"Livingstone to Mitchell, 1 run,over the wicket, looped onto a good length, nudged to the on-side"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,82,14,13.2,Liam Livingstone,Devon Conway,Chris Jordan,2,0,NULL,NULL,On drive,Attacking,North End,Below Stump,Leg Break,Over the Wicket,Good contact,Front Foot,96,Long On,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Long On,0,NULL,1,0,0,NULL,"Livingstone to Conway, 2 runs,cuffed off a full length to the leg-side, gathered at long-on"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,83,14,13.3,Liam Livingstone,Devon Conway,Liam Livingstone,0,0,NULL,NULL,Straight Drive,Attacking,North End,Below Stump,Leg Break,Over the Wicket,Good contact,Back Foot,96,Deep Mid Off,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Long Off,0,NULL,0,0,0,NULL,"Livingstone to Conway, no run,thumped off the back foot, and did that carry to Livingstone...? No, on the half-volley as he wrings his fingers in mild discomfort"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,84,14,13.4,Liam Livingstone,Devon Conway,Jos Buttler,0,0,NULL,Stump,Off Drive,Beaten,North End,Below Stump,Slider,Over the Wicket,NULL,Charging,NULL,Wicket Keeper,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,NULL,0,NULL,0,0,0,NULL,"Livingstone to Conway, OUT,dragged down the track, beaten by the lack of turn! Out of the front of the hand from Livingstone, Conway runs straight past it in his eagerness to get a move on, and Buttler flicks off the bails. A valiant hand, but a vital incision!"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,85,14,13.5,Liam Livingstone,Glenn Phillips,NULL,1,0,byes,NULL,Off Drive,Beaten,North End,Below Stump,Leg Break,Over the Wicket,NULL,Front Foot,95,Short Third Man,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Third Man,0,NULL,0,0,0,NULL,"Livingstone to Phillips, 1 bye,so nearly skids into the stumps first ball! Full length, missed drive, Buttler misses it too and flicks off the bails, and New Zealand burgle a second as the shy goes wide at the non-striker's end"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,86,14,13.6,Liam Livingstone,Daryl Joseph Mitchell,NULL,1,0,NULL,NULL,Off Drive,Attacking,Pavilion End,Below Stump,Leg Break,Over the Wicket,Good contact,Front Foot,95,Long Off,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Long Off,0,NULL,0,0,0,NULL,"Livingstone to Mitchell, 1 run,worked to the off side, this is turning into a mighty night's work from Livingstone. No sign of Moeen, and I'm not sure England will turn to him at this rate. The sixth bowler is doing the business"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,87,15,14.1,Mark Wood,Daryl Joseph Mitchell,NULL,1,0,NULL,NULL,Off Drive,Attacking,Pavilion End,Below Stump,Seamed In,Over the Wicket,Good contact,Front Foot,144,Mid Off,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Covers,0,NULL,0,0,0,NULL,"Wood to Mitchell, 1 run,back of a length, another deck-hitting bomb outside off, and a flat slap to mid-off"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,88,15,14.2,Mark Wood,Glenn Phillips,Moeen Ali,1,0,NULL,NULL,Backfoot defensive,Defensive,Pavilion End,Above Stump,Seamed In,Over the Wicket,Good contact,Back Foot,NULL,Silly Mid Off,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Covers,0,NULL,0,0,0,NULL,"Wood to Phillips, 1 run,on the back foot, tapped to cover, another sharp single but New Zealand need boundaries... it's at 12 an over now"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,89,15,14.3,Mark Wood,Daryl Joseph Mitchell,NULL,2,0,NULL,NULL,Slog,Attacking,Pavilion End,Above Stump,Seamed In,Over the Wicket,Top edge,Front Foot,NULL,Deep Point,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Point,0,NULL,1,0,0,NULL,"Wood to Mitchell, 2 runs,outside off, on the full, sliced high down to third man. Gathered on the bounce. Three balls for Wood to complete a decent spell"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,90,15,14.4,Mark Wood,Daryl Joseph Mitchell,NULL,4,0,NULL,NULL,Pull shot,Attacking,Pavilion End,Above Stump,Bouncer,Over the Wicket,Top edge,Back Foot,NULL,NULL,Short,NULL,0,NULL,0,NULL,None,NULL,NULL,Fine Leg,0,NULL,0,0,0,NULL,"Wood to Mitchell, FOUR,banged in short, well directed too, but Mitchell swings hard off the eyebrows, and the top-edge flies safe through fine leg!"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,91,15,14.5,Mark Wood,Daryl Joseph Mitchell,NULL,1,0,NULL,NULL,Pull shot,Attacking,North End,Above Stump,Seamed In,Over the Wicket,Good contact,Back Foot,NULL,Deep Square Leg,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Square Leg,0,NULL,0,0,0,NULL,"Wood to Mitchell, 1 run,short, and angled into the body, a firm pull in the air to deep square leg, but can't beat the sweeper"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,92,15,14.6,Mark Wood,Glenn Phillips,NULL,1,0,NULL,NULL,Flick,Attacking,Pavilion End,Below Stump,Reverse Swing In,Over the Wicket,Good contact,Front Foot,NULL,Mid Wicket,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Mid Wicket,0,NULL,0,0,0,NULL,"Wood to Phillips, 1 run,goes full, attacking the stumps, hits the deck in his followthrough, but Phillips' drive is gathered with a tumble by Jordan. Wicketless from Wood, but he's done the needful through the middle overs"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,93,16,15.1,Liam Livingstone,Glenn Phillips,Sam Billings,0,0,NULL,Caught,Off Drive,Attacking,Pavilion End,Below Stump,Leg Break,Over the Wicket,Good contact,Front Foot,97,Long Off,Full/half volley,MisHit,0,NULL,0,NULL,None,NULL,NULL,Long Off,0,NULL,0,0,0,NULL,"Livingstone to Phillips, OUT,tossed up on off stump, driven through the line, but it's a spiralling leading edge!. Billings sets himself at long-off, and makes no mistake! Huge wicket! Livingstone is dragging this contest England's way now..."
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,94,16,15.2,Liam Livingstone,Daryl Joseph Mitchell,NULL,0,0,NULL,NULL,Slog,Beaten,Pavilion End,Below Stump,Leg Break,Over the Wicket,NULL,Front Foot,91,Slip,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Third Man,0,NULL,0,0,0,NULL,"Livingstone to Mitchell, no run,beauty! Tossed up again, and this legbreak grips, perhaps the first to do so all night. Buttler gathers as Mitchell misses"
